"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct65up","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","PctKidsBornNeverMar","NumImmig","PctImmigRec10","PctRecImmig10","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccMedVal","RentMedian","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","murders","rapes","robberies","assaults","burglaries","larcenies","autoTheft","arsons","ViolentCrimesPerPop","nonViolPerPop"
"233",12200,2.67,75.02,24.75,0.12,0.18,14.4,15.54,21085,70.71,0.31,19.57,37.59,9.23,19.36,26521,9834,12409,8952,15768,29929,2,4579,20.54,11.26,28.75,17.11,8.52,54.07,12.73,32.27,15.66,23.49,10.93,30.09,15.64,3.17,58.34,53.38,66.33,57.17,75.03,80.08,4.85,0.532786885245902,52.31,0.28,0.36,6.31,4.55,2.59,2.68,2.44,65.13,3.15,46.13,3,420,91.58,62.92,8.81,35.71,1957,5.06,0.4,50500,209,314,26.3,20.3,13.6,0.53,87.16,60.27,90.55,93.78,3.5,3509.8,2.63,3,13,375,100,256,1228,189,2204.9705904,569,31786.6441836066
"234",23748,2.95,0.18,98.8,0.44,1.18,15.15,8.19,40982,81.91,1.59,49.86,23.92,3.93,17.07,44185,15456,15502,0,11071,4857,1461,8179,4.24,4.81,18.49,14.77,5.93,64.35,25.61,20.72,18.46,24.01,7.07,24.3,8.75,3.28,84.39,82.66,91.69,86.36,57.41,67.02,0.91,1.229577227556,4.79,0.06,0.39,4.97,4.12,2.94,3,2.51,89.98,1.3,21.43,3,181,97.8,88.24,3.31,42.54,1964,1.39,0.12,71200,352,440,21.5,16.3,12.7,1.23,19.68,62.52,77.64,81.01,40.5,586.4,0.57,0,1661.8838435046,403,111,845,1400,27,101,9162.38775267223,260
"235",38975,3.04,0.33,97.15,1.37,1.02,14.76,2.99,40404,93.33,0.93,40.45,9.46,3.65,7.88,41860,13841,13958,12848,8907,10006,1621,5470,5.23,3.19,12.71,14.63,4.52,79.91,27.75,17.38,19.03,19.27,8.94,27.24,11.75,3.34,81.1,80.15,88.9,78.83,74.23,81.15,1.71,1.47787042976267,27.43,0.41,0.33,4.54,3.73,3.04,3.09,2.6,91.59,2.46,29.9,3,351,97.34,90.16,0.57,20.23,1977,0.52,0.05,80600,491,539,27,21,11.6,1.48,78.41,54.4,75.49,94.4,35,1114,2.07,0,1443.0796477565,100,404,420,455,10,16,4995.7142982848,1529
"236",99922,2.58,4.07,87.55,0.4,6.66,13.62,15.38,22647,67.97,0.37,33.87,34.68,17.15,17.48,28373,10923,11371,8907,7942,7949,1389,5030,16.78,31.05,50.34,9.72,12.16,52.14,27.76,20.82,25.85,16.98,9.69,32.45,13.49,3.09,63.01,60.85,66.99,68.07,58.68,66.4,5.12,20.8812874041753,23.96,5,10.41,4.7,3.24,2.51,2.74,2.34,47.81,2.84,48.26,3,2972,92.88,43.84,8.38,42.83,1939,3.91,0.52,115900,313,404,27.2,22.3,14.5,20.88,68.17,60.73,91.19,93.47,20.9,4790,3.47,3,132,225,569,262,556,312.383870967742,172,325,1303.40052337598
"237",117810,2.89,0.4,96.3,2.86,1.12,15.72,8.5,46470,85.16,0.46,55.7,21.24,3.17,15.39,51739,17084,17166,25077,12225,14017,4,16382,3.55,7.18,19.34,18.53,5.05,68.8,29.03,19.05,11.99,27.95,5.96,29.66,8.39,3.34,85.89,85.39,91.64,87.82,54.79,66.15,0.79,9.88795518207283,16.88,1.67,1.66,5.05,3.92,2.87,3.15,1.88,85.29,1.78,30.83,3,1482,96.5,77.56,0.61,20.24,1973,0.54,0.16,97000,478,533,23.5,18.3,13.1,9.89,77.36,61.03,82.99,95.76,38,3103.2,0.45,0,2480.6988903358,275,270,625,793,329,85,2568.28697931907,852
"238",31092,2.58,0.46,97.98,0.75,3.17,10.74,18.76,39925,72.42,0.51,57.59,38.5,3.5,28.74,45392,17013,17076,6832,16892,18061,279,13906,3.26,6.42,21.26,16.48,5.48,54.92,26.74,23.79,13.96,27.82,7.15,25.43,8.87,3.02,84.75,83.07,94.12,81.12,61.54,67.75,0.56,6.09803164801235,7.38,0.45,0.74,3.25,2.47,2.55,2.65,1.86,90.63,1.18,23.62,3,203,98.34,87.19,0,33.99,1955,0.77,0.18,67400,447,492,25.1,15.9,13.8,6.1,76.25,72.91,95.35,97.56,7.3,4282.6,0.88,0,2506.4332974284,132,345,99,1235,173,122,9595.50140688408,791
"239",223019,2.48,24.51,73.76,1.21,0.72,14.58,13.32,22279,70.71,0.38,33.15,30.31,14.23,19.24,27543,12015,13358,8158,8928,9462,1251,9470,20.48,8.14,27.15,14.85,9.01,54.23,20.74,24.95,16.8,21.16,12.24,35.1,15.74,3.05,59.54,55.76,65.25,61.31,52.23,61.23,6.73,3.053999883418,36.54,1.12,0.88,4.84,3.17,2.42,2.57,2.22,62.16,1.56,44.95,3,6449,93.31,58.74,5.21,37.42,1949,4.98,0.3,43800,281,360,28.4,19.8,13.1,3.05,71.89,54.94,87.13,94.03,64.4,3461.4,3.24,19,52,389,262.286666666667,451,1360,206,48,323.867772103124,1702
"240",30987,3.12,1.99,91.15,4.24,7.42,13.94,3.28,48758,95.4,0.79,42.9,9.81,2.3,7.22,50301,16416,16632,14862,11611,14864,305,11527,2.63,5.13,16.6,19.88,4.41,78.94,23.84,12.87,13.53,23.72,6.27,26.51,9.16,3.4,86.85,83.92,96.53,80.88,66.49,73.37,1.73,9.21354116242295,43.33,3.99,2.11,6.53,5.55,3.12,3.13,3.08,86.7,2.84,21.19,3,393,96.19,86.53,1.02,11.45,1975,0.17,0.1,107100,744,891,24.6,22.7,12.8,9.21,67.73,47.01,81.47,88.8,7,4411.6,2.98,0,1852.449476245,403,331,162,1275,376,154,8346.88571415432,605
"241",30462,2.8,34.3,62.84,2.36,1.46,13.58,11.79,36090,80.61,0.65,40.37,25.56,7.34,13.15,39789,14544,13674,16459,5952,12172,964,9527,10.85,6.56,19.15,22.16,6.17,62.85,19.2,25.7,12.45,28.64,8.15,32.2,14.31,3.31,70.74,71.3,87.58,76.42,56,66.15,3.18,14.9103801457554,28.34,4.22,2.84,7.98,5.93,2.8,2.88,2.56,76.01,5.19,30.41,3,459,95.95,73.79,0.44,8.71,1955,0.46,0.11,48000,456,567,24.6,18.6,14.1,14.91,63.23,58.68,74.44,93.5,5.2,5867.1,1.59,1,1077.9684414593,371,152,436,194,364,10,5258.90762740234,1690
"242",12520,2.51,24.53,74.92,0.16,0.33,14.14,15.67,19950,66.19,1.01,28.19,36.92,9.76,14.93,26675,10760,12455,5695,7511,0,2,11972,19.6,13.95,34.23,17.7,4.75,55.95,30.99,23.16,24.02,27.5,8.91,24.15,13.89,3.07,69.4,63.69,81.36,74.24,62.52,68.52,2.43,0.646964856230032,32.1,0.21,0.45,4.86,3.41,2.5,2.6,2.33,64.91,3.82,46.9,3,442,91.85,62.41,2.49,54.98,1961,10.36,0.94,51600,162,251,27,18.3,12.1,0.65,83.16,56.48,85.34,93.85,18.5,677.8,0,1,99,122,520,38,944,268,1050.2638198,1706,18372.7142156549
"243",99581,2.95,11.86,74.07,1.32,22.96,14.69,7.48,35039,84.28,0.39,38.59,19.87,5.63,10.74,39941,13335,14977,8898,11838,14125,1504,7938,10.54,13.42,28.76,18.61,6.05,68.77,29.37,18.15,21.83,21.6,9.34,32.65,12.13,3.45,73.65,68.84,79.46,77.18,63.82,70.17,7.25,11.9942559323566,43.13,5.17,5.87,10.51,7.64,2.9,3.05,2.67,64.53,7.64,47.93,3,1911,94.64,61.42,6.96,23.55,1960,6.59,0.37,81900,425,499,25.8,21.4,13.1,11.99,63.68,46.29,77.32,88.54,34.7,2870.1,3.37,17,2640.4865622401,209,402,142,878,392,131,3282.23914425453,1482
"244",18046,2.43,0.14,98.65,0.29,0.44,13.89,17.39,22378,66.55,1.16,38,36.09,10.13,21.29,29836,11369,11367,3314,7315,54000,2,979,15.21,7.6,21.76,14.84,7.87,51.37,10.75,29.5,16.52,24.33,7.67,26.17,9.94,2.95,75.34,76.21,74.91,80.68,54.15,66.55,1.23,2.23318186855813,8.44,0.19,0.41,3.16,2.12,2.38,2.56,1.84,80.57,1.12,46.93,3,727,91.1,74.88,2.34,62.17,1952,3.54,0.94,38000,189,236,26.5,15.9,12.6,2.23,82,64.75,88.21,94.85,188.2,95.9,0.8,0,1392.8523149122,2,339,526,550,590,2,9607.95918714508,182
"245",28335,2.6,0.98,95.69,2.24,1.04,13.62,7.26,36855,87.59,1.05,48.99,17.17,5.38,11.67,41809,16347,16676,3964,11838,10252,343,11659,6.08,4.08,12.88,20.51,4.93,73.67,23.9,21.58,15.63,26.15,9.83,31.54,12.48,3,72.1,70.76,81.33,76.58,67.72,74.77,3.33,3.29274748544203,33.55,1.1,0.78,2.87,2.08,2.58,2.75,2.24,71.84,2.15,44.85,3,509,95.54,67.5,0.59,14.34,1966,1.22,0.16,86000,463,485,25.4,17.8,10.8,3.29,74.45,57.77,74.45,92.36,10.5,2704.8,3.46,1,1942.5121693918,182,485,364,260,52,101,9213.03041959343,1809
"246",19033,2.9,0.7,97.58,0.81,1.93,16.21,6.75,33791,85.83,0.49,35.63,19.65,3.67,10.88,36561,12354,12343,10327,13769,11708,549,10129,7.08,7.5,25.86,5.5,4.96,72.31,38.5,13.57,25.09,13.54,9.93,25.76,11.83,3.21,80.89,75.33,84.52,85.68,70.4,77.77,1.54,1.7023065202543,34.26,0.58,0.48,4.68,3.79,2.89,2.92,2.76,84.31,2.47,28.11,3,171,97.46,83.56,5.85,42.11,1965,2.88,0.52,53700,340,450,23.1,18.1,13,1.7,68.11,60.19,90.67,94.16,9.2,2078.7,0.39,0,2042.6475209426,18,331,404,1282,376,79,12565.7937316377,1508
"247",22097,2.95,3.27,86.84,0.78,13.39,19.43,12.21,24788,75.41,0.49,37.66,29.58,14,15.49,28992,11006,11613,6430,9447,12927,1298,6803,20.65,11.69,28.82,15.98,8.37,55.91,24.18,27.55,20.02,23.95,10.9,34.63,13.16,3.18,65.52,61.92,61.68,69.6,59.47,69.15,3.98,2.58858668597547,26.92,0.7,1.24,6.56,4.51,2.61,2.77,2.39,61.75,3.53,49.55,3,363,95.37,58.22,3.31,31.96,1947,10.78,0.6,44200,325,374,28.9,16.7,13.1,2.59,68.14,45.19,78.47,89.07,7.2,3089.6,0.49,0,1524.084376032,379,315,84,1417,430,79,10037.9435037878,1309
"248",89286,2.52,0.55,97.55,0.94,2.78,11.76,16.49,34909,72.07,0.34,52.54,35.5,5.85,23.74,42215,16852,16915,14982,13252,11022,641,15525,10.78,10.57,24.11,21.71,6.24,55.15,25.38,24.58,12.62,32.04,8,30.29,10.48,3.15,79.61,79.37,90.56,79.96,41.71,52.04,0.77,16.4628273189526,32.97,5.43,3.92,6.68,4.51,2.51,2.63,2.17,77.88,2.99,39.71,3,1487,95.97,74.37,1.75,24.08,1948,1.19,0.51,69600,388,465,26.2,16.9,13.3,16.46,65.71,63.29,88.65,92.85,25.2,3536.9,1.59,1,2628.9824694213,119,283,706,1025,46,41,3395.80949916146,1949
"249",13899,2.68,0.17,98.32,0.84,1.07,14.38,11.75,36644,79.23,0.68,49.15,25.44,4.61,15.52,43652,14846,14875,21320,8700,6542,701,17374,5.38,8.6,21.95,12.58,5.67,61.84,27.17,19.44,13.72,25.19,7.67,29.34,13.3,3.16,74.82,74.45,83.69,80,48.23,61.87,1.51,6.25944312540471,13.33,0.83,0.87,4.39,3.19,2.63,2.89,2.05,76.07,1.58,40.15,3,162,96.97,69.32,0,30.86,1968,0.27,0,77800,415,462,24.8,18.4,13.2,6.26,80.92,64.97,88.85,97.07,4.3,3202.5,0.58,0,1316.663737001,34,315,788,977,481,101,11984.0545147205,1078
"250",15280,2.66,13.28,86.41,0.2,0.21,13.73,13.94,29080,76.72,0.09,31.09,33.1,2.78,21.21,33676,12195,12508,10252,22781,6000,2,0,6.98,7.82,24.58,9.55,5.34,57.87,13.6,22.09,12.14,19.66,8.53,20.82,10.59,3.01,79.89,76.21,89.94,79.63,67.56,73.39,2.55,0.431937172774869,37.88,0.16,0.4,2.64,2.1,2.62,2.64,2.5,85.15,1.43,36.06,3,216,96.38,84.43,2.31,46.3,1964,1.76,0.5,54200,308,407,21.8,17.8,12.9,0.43,87.1,67.63,93.52,96.38,9,1705.4,0.07,0,78,112,452,62,814,517,3185.7091858,1380,29965.3742526178
"251",10809,2.82,5.39,67.49,0.16,45.71,15.38,14.65,17811,66.35,6.32,31.55,35.74,11.19,8.67,20853,9089,11649,2658,25000,0,857,3966,32.97,28.2,48.48,8.07,11.51,47.93,4.94,21.51,17.38,17.19,7.58,22.62,10,3.36,79.32,72.72,85.77,76.51,38.12,46.82,2.41,3.13627532611712,23.6,0.74,6.74,9.85,7.31,2.8,2.74,2.98,75.5,10.79,45.59,3,511,88.22,77.04,3.33,57.53,1958,18.97,2.26,33900,211,306,30,18.3,13.5,3.14,87.02,63.39,87.1,97,4.8,2242.5,0,0,49,131,491,421.035483870968,2336.2465,401,2,1645,29237.505633
"252",12818,2.96,92.19,7.26,0.05,0.95,20.49,7.27,8866,58.1,0.11,5.81,28.34,44.82,9.58,10447,5622,9566,5328,3223,357,491,4535,58,21.21,52.61,3.29,28.94,34,30.25,23.45,28.89,11.28,16.82,47.99,20.16,3.61,23.22,19.24,8.7,20.2,47.86,51.63,27.35,0.444687158683102,12.28,0.05,0.31,14.51,10.04,2.94,3.01,2.9,37.77,8.63,54.96,2,457,90.46,36.87,15.97,51.2,1951,23.88,1.84,19600,262,333,35.1,22.3,16.6,0.44,59.58,45.33,87.72,91.27,4.6,2813.4,2.6,5,684.3083056182,91,468,737,1370,132,60,9738.71357168201,115
"253",13220,2.7,34.46,64.94,0.32,0.56,15.79,12.62,21920,75.59,0.82,24.73,28.27,11.9,10.84,27324,11056,13937,5739,5129,11010,2,13605,20.37,17.12,37.64,15.52,7.44,58.24,35.97,18.25,25,22.34,10.01,27.64,13.85,3.17,67.06,58.97,74.71,75.88,68.01,75.41,5.8,0.537065052950076,12.68,0.07,0.37,5.12,3.72,2.63,2.72,2.48,65.64,4.63,41.25,3,559,89.76,63.5,1.43,44.19,1971,12.11,2.49,51000,169,258,22.8,17.1,13.2,0.54,65.92,54.56,78.98,86.16,61.6,214.7,0.15,1,133,34,502,759,972,619,717.1511242,1612,23200.8405763994
"254",33694,2.56,6.81,90.05,0.59,3.49,14.58,12.18,21522,69.09,0.41,35.6,29.35,17.03,15.63,26785,11210,11612,7082,5459,9932,1873,7851,22.12,8.95,28.85,10.61,10.79,53.05,25.38,21.61,23.3,19.83,12.52,30.44,17.05,3.09,59.08,57,61.75,68.13,56.61,64.68,5.27,2.73639223600641,14.97,0.41,0.44,4.75,3.19,2.51,2.63,2.37,57.04,2.17,53.31,2,868,93.81,54.51,5.3,34.1,1946,8.59,0.48,41400,316,387,31.7,18.6,15,2.74,83.68,51.52,87.26,94.46,8.3,4061.5,0.97,2,1205.9844923034,313,162,465,249,646,80,4994.90856622366,1549
"255",25178,2.52,1,97.13,1.07,0.98,12.97,15.77,27325,75.42,1.29,50.47,29.65,6.18,15.48,35000,13424,13590,16275,3261,6399,1330,5144,9.54,7.79,19.15,17.76,4.46,61.24,25.33,27.15,15.46,25.73,10.96,24.65,11.81,2.97,74.99,74.33,82.01,77.94,66.53,76.1,1.4,1.56485820954802,30.46,0.48,0.44,3.23,2.19,2.4,2.54,2.08,72.45,1.27,45.61,3,656,93.83,68.28,1.52,51.37,1953,3.16,0.56,43500,250,327,23.4,17,12.8,1.56,79.93,58.48,84.11,93.9,15.6,1608.9,0.49,1,2,403,547,193,1355,420,455.9191698,1147,9627.13150289936
"256",156983,2.72,19.15,68.56,1.04,16.9,15.45,12.22,25656,70.62,0.34,32.12,30.16,16.52,16.81,30824,11584,13383,9128,7926,5906,1006,5254,20.11,11.76,30.39,15.05,9.34,55.05,18.49,26.85,16.62,22.93,10.09,40.37,15.02,3.19,53.6,49.33,58.68,56.51,52.56,59.36,10.89,7.36512870820407,33.68,2.48,5.53,6.87,4.63,2.6,2.69,2.5,51.19,4.13,52.81,2,3551,94.21,49.37,3.21,30.86,1948,5.49,0.64,105500,418,495,29.5,21.3,13.5,7.37,62.38,54.45,85.21,88,33.3,4719.9,5.37,20,20,349,262.286666666667,423,952,383,1108.2998268,414.877194770559,1825.86638476778
"257",20121,2.5,92.8,6.39,0.27,0.68,15.91,12.62,9805,54.34,0,8.69,32.18,34.6,16.65,16495,7241,11320,6958,2823,3700,410,19823,42.36,13.44,43.44,7.03,31.23,33.69,16.08,28.25,22.13,17.98,20.08,50.57,23.92,3.41,22.97,18.3,26.8,33.4,50.46,55.92,18.28,1.35182148004572,27.94,0.38,0.64,12.03,6.71,2.44,3.03,2.15,41.6,4.77,53.65,2,1129,87.68,33.59,38.71,61.12,1939,11.56,0.56,19500,235,285,35.1,19.1,15.2,1.35,62.96,55.38,94.26,95.88,3.1,6524.3,20.94,12,957.0324338048,192,366,593,1336,507,32,7589.2472233229,2074
"258",53223,2.66,0.61,92.02,4.7,6.61,11.6,13.63,42176,82.33,0.73,59.41,27,2.31,16.33,48052,18231,18696,5367,19557,14304,1804,11126,2.2,6.67,16.86,21.58,3.05,67.71,21.14,18.35,12.23,27.3,6.91,29.18,9.41,3.12,85.26,82.23,96.08,82.91,60.75,71.48,0.96,13.5448960036075,29.73,4.03,2.75,4.89,3.56,2.61,2.73,2.12,83.53,2.51,38.89,3,519,97.47,79.79,1.54,23.89,1961,0.8,0.04,130000,529,577,25,20.1,11.8,13.54,71.4,63.68,92.32,94.71,14.7,3618.6,7.06,0,3047.2743997962,162,471,399,245,86,4,6914.81953252579,794
"259",19536,2.54,21.21,73.17,2.24,9.71,11.35,11.58,35425,78.45,0.33,39.75,24.72,6.42,14.92,43891,16589,18124,12365,3952,20348,1820,10197,11.61,8.33,23.48,22.36,5.17,64.35,13.21,26.71,13.19,27.68,10.16,33.66,13.13,3.07,64.53,60.11,75.72,63.87,59.44,65.32,7.26,11.3789926289926,45.57,5.19,3.27,6.65,4.48,2.51,2.62,2.4,51.32,4.35,64.44,2,723,91.39,49.17,1.52,46.2,1956,3.39,0.3,164400,590,662,29.6,24.6,13.4,11.38,71.27,52.14,81.67,91.09,4.5,4359.5,11.22,1,117,228,43,130,1026,563,552.5526176,1712,11627.5215888616
"260",37684,2.46,2.84,93.48,1.89,3.39,12.73,14.37,36289,74.6,0.87,57.92,29.17,3.76,19.49,44436,17968,18088,13570,22566,22400,242,13745,5.58,5.34,15.97,26.1,5.76,60.93,22.5,28.18,10.14,34.44,7.24,25.3,9.75,2.99,80.92,80.4,89.12,78.37,70.36,72.28,1.18,3.80267487527863,19.96,0.76,0.72,2.88,1.98,2.43,2.78,1.78,74.21,0.85,41.42,3,516,96.74,64.8,0.58,18.22,1970,0.78,0.18,73500,402,445,23.2,16.3,12.5,3.8,79.72,56.83,85.01,93.17,25.5,1475.7,0.08,0,3477.0969147674,142,463,104,231,346,154,10832.4405975146,1016
"261",53170,2.62,1.14,90.19,6.43,6.42,11.6,11.17,46508,84.96,0.45,60.12,24.09,2.19,14.19,55619,20345,20959,17835,10361,15711,119,10410,3.26,6.78,14.97,30.88,3.26,71.1,21.5,17.51,10.06,32.74,5.73,30.82,8.19,3.12,86.27,85.22,93.11,88.68,59.73,66.97,0.73,16.2309573067519,41.53,6.74,4.6,4.84,3.54,2.62,2.82,2.18,74.26,3.08,40.67,3,668,96.81,69.07,0.45,11.98,1966,0.99,0.25,155100,564,615,24.3,19.3,11.5,16.23,66.03,57.08,85.49,89.16,10.7,4985.9,6.7,0,1810.5291367455,112,425,240,212,578,79,4415.13849303273,656
"262",25312,2.6,39.97,59.43,0.3,0.61,14.7,12.78,20478,71.03,0.39,20.51,31.38,10.49,16.82,24575,9954,12650,5925,11618,2674,213,10541,22.21,18.64,40.9,10.62,8.83,55.08,26.86,22.11,22.48,18.53,12.83,28.56,16.74,3.12,58.74,51.31,67.6,66.22,61.25,68.13,7.62,0.960018963337547,47.74,0.46,0.55,5.45,3.86,2.55,2.62,2.48,56.47,4.73,50.57,2,1068,90.12,55.09,2.34,33.15,1964,8.87,0.49,46900,196,290,26.5,17.9,12.7,0.96,53.48,57.5,83.27,87.97,21.1,1197.4,0.82,2,74,271,118,489,1357,135,1624.6105204,1774,14244.6686172566
"263",34081,2.45,7.65,88.71,2,1.64,13.52,11.76,31394,74.21,0.36,45.39,28.14,7.61,22.84,38265,15724,15668,16293,6613,20257,339,10791,9.98,6.76,22.16,15.23,7.05,57.27,27.11,23.9,20.25,23.66,10.81,26.99,14.65,2.98,70.24,69.47,79.19,75,56.93,64.08,1.81,4.38074000176051,12.66,0.55,0.63,3.19,2.18,2.43,2.64,1.98,74.03,1.72,47.07,3,702,95.19,68.12,6.27,31.48,1967,2.7,0.31,58300,374,432,24,15.4,12,4.38,74.06,59.37,90.92,95.85,24.6,1387.2,0.29,0,1287.6577634913,308,18,337,486,223,164,4734.7723467366,1859
"264",16960,2.57,0.16,98.49,0.71,1.1,11.19,12.85,36693,79.27,0.3,53.73,29.18,4.67,19.58,41298,15487,15578,13892,4707,9595,613,13039,3.72,3.45,16.57,20.53,5.12,65.58,17.83,27.06,11.6,26.43,7.37,28.98,12.05,3.13,81.78,81.64,90.5,77.79,55.18,67.62,0.43,4.8997641509434,13,0.64,0.58,4.39,3.06,2.56,2.65,2.05,88.12,1.3,31.45,3,118,98.25,85.18,0,32.2,1947,0.23,0,65100,435,490,24.8,18.8,13.7,4.9,76.34,64.42,87.55,95.46,2.7,6235.3,0.86,0,723.598627027,18,123,599,679,295,2,5097.8692631309,349
"265",47198,3.02,2.45,89.88,6.89,1.56,31.04,5.91,24636,86.41,3,60.03,13.62,3.03,9.36,36478,11347,11843,6287,11694,7422,744,5349,24.12,2.31,4.86,54.14,4.29,62.21,5.14,49.56,7.2,38.55,3.43,61.49,6.3,2.9,82.88,82.23,88.35,80.83,61.17,71.48,1.51,9.30547904572228,82.35,7.66,1.44,2.53,1.58,2.36,2.6,2.17,48.57,3.17,57.19,2,445,97.23,44.1,2.92,26.74,1965,1.47,0.32,72500,357,404,30,18,11.5,9.31,58.79,27.29,44.45,77.8,20.4,2318.1,8.04,1,36,300,171,134,222,546,1635.2388012,1896,5375.73372007288
"266",25549,2.75,0.55,98.37,0.76,0.91,12.55,13.93,41919,79.27,0.55,46.06,32.86,5.08,20.21,48669,17781,17704,20338,11647,32122,1185,11902,3.93,5.59,19.43,16.23,5.8,64.27,17.23,20.88,11,26.48,6.33,30.31,8.77,3.21,82.07,80.07,95.1,85.95,59.95,69.02,0.75,4.76730987514188,11.33,0.54,0.77,5.06,3.83,2.73,2.93,2.05,83.29,0.88,38.95,3,242,97.46,77.75,0.83,39.26,1955,0.37,0.25,166700,524,598,25.2,20.6,14,4.77,87.51,74.48,86.7,97.59,11.4,2244.1,6.27,0,49,122,31,164,49,312.383870967742,1628.6660486,1322,8431.05373818052
"267",53540,2.5,16.54,80.74,1.25,1.83,13.38,12.76,25306,71.58,0.37,37.65,30.34,14.23,19.65,31115,12963,13826,8363,10403,21572,1712,9684,18.26,7.47,23.41,15.77,10.22,54.72,23.07,25.59,19.07,23.59,13.48,28.15,17.82,3.03,59.9,57.6,66.02,61.65,60.11,68.73,5.83,2.25065371684722,38.09,0.86,0.91,4.3,2.9,2.45,2.58,2.24,66.12,2.19,48.68,3,1795,92.28,62.89,14.82,48.52,1950,6.92,0.27,39300,307,381,30.3,16.9,13.8,2.25,71.14,50.61,83.84,91.25,44.3,1207.3,1.4,8,2371.2025870481,126,398,64,772,288,74,5422.49269153549,1672
"268",14732,2.99,10.98,88.46,0.33,0.54,13.87,6.64,39261,87.11,0.68,35.42,15.1,3.72,9.27,42446,13645,14083,10395,9221,10611,276,7332,5.65,7.82,22.15,24.38,2.83,70.38,12.66,21.95,11.31,30.14,6.81,20.57,9.83,3.23,83.95,80.57,98.26,87.95,65.19,68.02,1.08,1.113222916101,35.98,0.4,0.16,3.78,3.21,2.94,2.99,2.69,84.15,2.19,23.99,3,223,95.66,82.71,0,21.97,1979,2.11,1.15,76800,311,422,21.2,16.9,11.9,1.11,68.17,43.46,62.31,85,19.5,754.6,0.14,1,78,131,138,297,1083,550,1289.4001378,282,21853.1098140103
"269",43063,2.97,1.57,96.52,1.52,1.23,12.69,9.11,46756,86.16,0.26,57.57,23.08,3.73,16.93,51081,17479,17569,15157,12049,15758,381,12993,3.52,4.44,15.07,26.08,3.53,68.25,17.63,25.62,10.68,31.65,6.38,27.81,9.11,3.3,85.63,83.78,92.42,89.96,55.1,69.13,1.02,3.60402201425818,26.8,0.97,0.57,5.61,4.43,2.88,3.16,2.05,81.96,0.93,29.02,3,461,96.91,74.63,0.43,14.97,1965,0.31,0.17,138800,581,656,25.2,23.3,12.8,3.6,68.58,59.6,83.38,89.88,20.1,2142.8,3.54,0,117,149,171,270,188,229,1684.8840602,40,5507.93967025056
"270",11290,2.56,15.89,83.31,0.42,0.95,12.55,9.67,38017,84.28,1.28,46.42,20.53,2.11,16.03,44717,17471,19026,8601,25096,32887,2,14930,7.06,3.3,11.47,35.25,4.13,64.57,13.28,23.73,7.94,36.21,9.33,22.67,12.23,3,80.38,77.5,89.89,73.87,66.85,68.78,1.7,1.2577502214349,28.87,0.36,0.17,3.21,2.38,2.53,2.7,2.12,75.63,1.81,33.3,3,463,90.5,70.85,0.22,42.55,1980,2.81,0.49,76300,364,436,20.5,19,11.8,1.26,59.63,47.23,65.69,83.94,11.4,987.9,0.09,0,2,206,101,883,774,57,3509.4522128,165,46266.1843472099
"271",25905,2.91,1.48,97.11,0.83,1.15,14.83,5.96,42026,88.52,0.68,44.08,15.81,4.28,11.84,45607,16424,16505,13284,17592,10273,236,11482,4.31,3.63,15.58,13.18,5.38,70.99,29.21,17.44,17.22,23.15,8.86,26.28,9.82,3.31,85.09,84.44,90.8,86.7,54.49,64.26,1.25,3.18085311715885,9.1,0.29,0.55,4.42,3.48,2.9,3,2.58,78.65,2.3,38.65,3,678,92.93,76,1.18,34.07,1978,2,0.15,90600,467,527,22.6,19.9,13.7,3.18,79.75,46.93,77.91,90.99,28.9,896.1,0.29,0,2843.4511981635,300,463,137,1349,559,50,13921.8343878151,986
